0.00032 0.00022 0.00012
0.000320004 0.000219997 0.000119996
0.000320064 0.000219855 0.000120096
0.000317386 0.000221234 0.00012471
0.000247327 0.000355869 6.47556e-05
0.00055915 0.000191735 -0.000462232
0.000333039 0.000200223 0.000124006
0.000320319 0.000220181 0.00012136
0.000320557 0.000220219 0.000120655
0.000319191 0.000220658 0.000123486
0.000273166 0.000300923 9.922e-05
0.000595483 0.00027159 -0.000700329
0.000343774 0.00018687 0.000122319
0.000320749 0.000220291 0.000122478
0.000321056 0.000220514 0.000121258
0.000319459 0.00022069 0.000125168
0.000252853 0.000328211 0.000105915
0.000514177 0.000332115 -0.000589831
0.000339096 0.000196485 0.00011958
0.000321413 0.000220522 0.000122688
0.000321697 0.000220565 0.000121857
0.00031827 0.000220197 0.000131574
0.000150159 0.000475348 0.00011295
0.000396707 0.000301844 -0.000220651
0.000329442 0.000211396 0.000120332
0.000322158 0.000220787 0.000122558
0.000322993 0.000219619 0.000122464
0.000308968 0.0002147 0.000168324
-0.000209653 0.000973477 0.000165819
0.000335752 0.000243568 4.78442e-05
0.00032445 0.000219056 0.000121885
0.000323053 0.000220967 0.000122124
0.000330324 0.0002096 0.00012346
0.000228471 0.000147429 0.00050448
0.000162557 0.000440616 0.000151556
0.000324748 0.000224194 0.000113999
0.000323724 0.000221109 0.000122281
0.000324877 0.000221499 0.00011853
0.000393864 0.000116865 0.000125258
0.000168614 5.35997e-05 0.000838314
0.000306387 0.000245165 0.000126751
0.000324208 0.000222056 0.000121418
0.000323627 0.000222527 0.000122099
0.000333086 0.000224954 9.26299e-05
0.000762623 -0.000413443 0.000112601
0.000302125 0.000192324 0.000236045
0.000322166 0.000225275 0.000123051
0.00032427 0.000222374 0.000122747
0.000315645 0.000236404 0.000120121
0.000458264 0.0002833 -0.000342885
0.000450403 4.34447e-05 0.000115656
0.000323529 0.000220872 0.000129436
0.00032486 0.000222488 0.000122977
0.000319037 0.00022291 0.000137622
7.6791e-05 0.000615927 6.57254e-05
0.000387231 0.000253193 -9.54392e-05
0.0003295 0.000216846 0.000122868
0.000325628 0.000222626 0.000122649
0.000337504 0.000200966 0.000130454
7.46025e-05 0.000230279 0.000772612
0.000251981 0.000340686 0.000105596
0.000327097 0.000223579 0.000118917
0.000325423 0.000224069 0.000122447
0.000346367 0.000215622 8.23127e-05
0.000755727 -0.000553546 0.000393491
0.000297344 0.000225478 0.000196115
0.000324991 0.000225478 0.00012286
0.00032386 0.000224971 0.000126793
0.000269928 0.000342833 5.57377e-05
0.000630062 0.000102893 -0.000460378
0.000337489 0.000203591 0.000131227
0.000326719 0.000223448 0.000123745
0.000333148 0.000206288 0.000137808
-1.66279e-05 0.000443139 0.000634139
0.000272157 0.000345149 4.94501e-05
0.000329275 0.000222924 0.00011963
0.000326026 0.000228487 0.000118153
0.000462771 0.000110548 -3.02686e-05
0.000443158 -0.000106376 0.000416678
0.000319471 0.000229738 0.000134871
0.000327558 0.000221656 0.000128153
0.000218637 0.000333988 0.000212936
0.00025232 0.000581591 -0.000322823
0.000339412 0.000214113 0.000111925
0.000329037 0.000227424 0.000115461
0.000515195 3.5261e-06 2.75713e-05
0.000328111 5.34465e-05 0.00043466
0.000322018 0.00023096 0.000128924
0.000321114 0.000217794 0.000155645
-0.000159347 0.000887983 0.000216162
0.000343299 0.000257621 2.64796e-05
0.000324177 0.000233402 0.000120031
0.000477952 0.000231221 -0.000282759
0.000460231 1.77161e-05 0.000150073
0.000341882 0.000214983 0.000109355
0.000614477 -0.000377187 0.000450464
0.000275303 0.000243193 0.000230458
0.000370773 0.000100877 0.000272321
-1.3942e-05 0.00042808 0.00048158
-0.000114178 -0.000306125 0.000916884
0.000394416 -0.000736505 0.000566066
0.000863256 -0.000462002 8.27068e-05
0.000903457 0.000192501 -0.000106622
0.000547763 0.000647906 9.63127e-05
0.000160387 0.000608025 0.000442266
3.01273e-05 0.000262443 0.000636741
0.000141737 -2.55726e-05 0.000607199
0.000294013 -9.00135e-05 0.000489314
0.000350604 -4.00055e-05 0.00042819
0.000355613 -4.80314e-05 0.000426038
0.000430326 -0.000117284 0.000377158
0.000586965 -7.25955e-05 0.000229857
0.000663726 0.000216654 9.55585e-05
0.000477492 0.000604853 0.000168396
6.66469e-05 0.000716134 0.000502066
-0.00024675 0.000309128 0.000871019
-0.000130078 -0.00038112 0.000929626
0.00038515 -0.000771557 0.000569671
0.000872994 -0.000507349 8.12396e-05
0.000934718 0.000157938 -0.000127617
0.000587726 0.000647241 6.22073e-05
0.000184786 0.000642648 0.000415977
2.64215e-05 0.000305796 0.000633134
0.000121431 -1.94975e-06 0.000621896
0.000278007 -8.97407e-05 0.000505623
0.000345483 -4.31134e-05 0.000436035
0.000347162 -4.07836e-05 0.000434361
0.000405365 -0.000117794 0.000401704
0.000562252 -0.000117025 0.000264561
0.000683645 0.000126045 0.000102054
0.000568339 0.000536631 0.000107655
0.000181801 0.000768346 0.000392159
-0.000212999 0.000499374 0.00080033
-0.000243486 -0.000177104 0.000984473
0.000186779 -0.00073184 0.000737041
0.000742065 -0.000684407 0.000240047
0.000970608 -0.00010146 -9.56158e-05
0.000747546 0.000495407 -3.92423e-05
0.000339694 0.000675829 0.000275845
8.36879e-05 0.00044868 0.00055299
8.79395e-05 0.000125683 0.00062477
0.000220453 -3.45949e-05 0.000546494
0.000306926 -2.76359e-05 0.000469613
0.000309842 -1.68777e-05 0.000464981
0.00033247 -0.000106197 0.000466401
0.000473306 -0.000201159 0.000365679
0.000675867 -9.4182e-05 0.00016391
0.000733936 0.000292726 2.33815e-05
0.000478206 0.000733165 0.000144919
4.05372e-06 0.000817244 0.000540429
-0.000323511 0.000342014 0.000937732
-0.000188117 -0.000391153 0.000989871
0.000334059 -0.000794955 0.000626877
0.000820472 -0.000567215 0.000148241
0.000918329 3.37621e-05 -7.71425e-05
0.00065065 0.000504035 4.78827e-05
0.000309826 0.000575206 0.000329902
0.000141347 0.000358907 0.000528092
0.000167838 0.000133066 0.000557949
0.000248611 5.49227e-05 0.00050597
0.000262934 6.43699e-05 0.000491776
0.000228436 4.5921e-06 0.000536424
0.000272209 -0.000175997 0.000540682
0.000477903 -0.000327647 0.00039648
0.000754086 -0.000208856 0.000127589
0.000855094 0.000254449 -6.82794e-05
0.000589967 0.000799417 3.71302e-05
6.16704e-05 0.000966095 0.000460751
-0.000340992 0.000528948 0.000914869
-0.000284181 -0.00021751 0.00103887
0.000174589 -0.000699973 0.000749736
0.000654994 -0.000613638 0.000309408
0.000831661 -0.0001492 4.70189e-05
0.000689548 0.00028134 7.16103e-05
0.000440079 0.000429069 0.000256068
0.000287009 0.00034085 0.000411154
0.000271433 0.000218022 0.000454024
0.000291891 0.000196972 0.000441702
0.000241353 0.000235275 0.000477706
0.00012656 0.000173687 0.000593175
8.19116e-05 -8.3813e-05 0.000692823
0.000253519 -0.000425653 0.000622791
0.000631066 -0.000559343 0.000323995
0.000979479 -0.000242969 -5.41944e-05
0.000987827 0.000428265 -0.000217542
0.000565132 0.000995335 2.04321e-05
-8.13558e-06 0.00101184 0.000518267
-0.000315462 0.000478659 0.00091137
-0.000185565 -0.000168512 0.000948539
0.000197947 -0.000494837 0.000689273
0.000525825 -0.000405575 0.00038213
0.000630643 -0.000115875 0.000223662
0.000558877 0.000111702 0.000234267
0.000459948 0.000171967 0.000307641
0.000438763 0.000145924 0.000333104
0.000474917 0.000181902 0.000293971
0.000456539 0.000340631 0.000273984
